X,Y,Z,t
2.901,0.948,-0.991,19
3.059,0.508,-0.754,11
2.925,-0.093,-0.402,20
3.322,0.26,-0.121,9
2.783,1.234,0.408,21
-0.218,2.11,-0.218,9
-2.472,3.313,-1.61,20
-1.707,3.43,-1.863,21
0.703,1.914,-1.125,9
1.909,0.723,-1.426,20
0.649,1.306,-3.18,10
-1.415,2.071,-2.344,21
-3.997,2.864,0.82,19
-5.252,4.405,3.185,10
-5.589,5.102,3.625,21
-5.305,2.902,1.229,10
-3.741,0.647,-1.858,20
-0.229,-0.623,-2.879,9
4.482,-1.837,-1.178,21
6.688,-0.343,0.18,19
5.537,-1.274,0.576,10
2.742,-3.146,2.173,21
0.365,-3.176,2.645,9
-1.464,-4.341,3.139,21
-2.145,-5.7,1.067,9
-2.758,-5.578,-0.142,20
-2.62,-5.365,0.044,20
-2.289,-5.862,0.281,10
-2.301,-5.621,0.115,20
-1.795,-5.473,-0.172,10
-1.305,-5.236,-0.223,21
-0.795,-4.505,-0.753,10
-0.199,-3.641,-1.712,20
0.337,-2.242,-4.092,19
0.614,0.98,-8.613,11
1.587,5.261,-11.13,20
2.428,10.251,-9.741,9
3.736,10.398,-7.457,21
1.639,5.91,-3.229,20
-2.041,-2.264,-0.045,9
-3.595,-6.313,-0.006,21
-2.373,-3.165,1.614,9
-1.343,1.77,4.97,21
-1.45,7.006,2.749,9
-1.202,8.96,1.095,20
-1.53,1.307,9.57,20
-5.066,-3.581,3.166,10
-3.456,-4.429,2.814,20
-0.904,-2.159,7.601,10
0.427,1.193,8.116,20
1.936,2.763,4.719,11
4.052,3.176,0.696,20
4.612,2.342,-0.372,19
3.117,0.728,-0.439,11
0.771,-0.378,-0.05,20
-0.098,-1.236,0.092,9
-0.399,-2.457,0.324,21
-1.221,-1.694,0.395,9
-0.581,-1.249,-0.126,20
-0.041,-1.503,-0.527,21
0.238,-1.181,-0.681,9
1.111,-0.407,-0.061,21
1.276,0.356,0.461,9
0.596,0.39,0.173,20
0.675,-1.027,-0.05,21
0.4,-1.166,-0.321,9
-0.363,-0.567,-0.461,20
-0.085,-0.2,-0.38,10
0.715,0.026,0.105,21
1.575,0.127,0.474,10
2.313,0.562,0.323,20
2.875,1.437,-0.088,20
3.001,1.638,-0.493,10
2.942,0.785,-0.926,20
3.096,0.327,-1.247,9
3.717,0.225,-0.778,21
3.001,1.513,0.885,9
-2.159,3.016,1.176,20
-3.633,3.852,-1.009,21
-0.029,3.088,-2.839,9
2.145,1.4,-3.107,21
2.207,0.881,-4.175,9
-0.254,1.413,-2.62,20
-3.297,3.168,0.848,10
-5.415,4.678,4.348,21
-5.942,5.348,4.879,19
-5.658,3.227,2.46,10
-4.679,-0.094,-0.991,21
-2.211,-1.326,-3.236,10
3.18,-1.227,-2.327,20
5.448,-0.898,0.905,20
5.42,-1.291,1.4,10
2.293,-2.61,1.777,20
-1.418,-3.59,3.358,9
-2.379,-5.023,2.574,21
-2.658,-6.314,0.696,10
-3.117,-5.993,-0.097,20
-2.77,-6.29,-0.053,20
-2.321,-6.247,0.228,9
-1.847,-5.346,-0.001,21
-1.352,-4.812,-0.346,9
-0.631,-4.985,-0.656,20
0.465,-5.038,-1.349,10
1.212,-4.086,-2.627,21
1.677,-1.471,-5.985,19
2.785,3.743,-10.282,10
4.575,11.057,-10.874,21
7.013,10.779,-8.338,10
4.278,8.597,-4.229,20
-1.217,0.704,-1.772,19
-3.578,-4.019,-0.319,11
-1.289,-2.549,0.091,20
-0.16,1.532,5.736,9
-4.35,5.688,4.99,21
-5.536,1.844,7.525,9
-7.051,-2.545,5.359,20
-5.242,-2.877,1.03,21
-2.167,-0.9,6.444,9
0.049,1.947,7.006,21
2.25,2.304,4.03,9
3.404,1.626,1.937,20
3.408,0.98,0.64,10
3.171,0.227,-0.388,21
2.957,0.687,-0.384,19
2.558,1.067,-0.001,10
2.268,-0.694,0.102,21
0.248,-1.693,0.402,10
-1.12,-2.455,0.258,20
-0.974,-1.899,0.198,9
-1.049,-1.295,0.419,21
-1.461,-0.649,0.55,20
-1.729,-0.273,0.15,9
-1.9,-0.591,0.445,21
-1.159,-0.566,0.573,9
-0.698,-0.027,-0.449,21
-0.145,0.216,-1.645,20
1.144,0.298,-1.17,9
2.305,-0.041,-0.053,21
2.833,-0.037,0.675,9
2.963,0.862,0.539,20
3.219,1.328,0.002,10
3.552,1.022,-0.687,20
3.059,0.541,-1.48,20
2.304,0.245,-1.47,10
1.902,1.634,-0.288,21
-0.563,2.505,0.843,10
-2.541,2.979,0.345,20
-1.804,3.68,-0.413,9
0.065,2.106,-1.337,21
1.92,0.654,-3.203,20
1.452,0.278,-4.261,9
-1.106,1.319,-1.456,21
-3.443,2.325,1.136,9
-4.788,4.264,3.746,20
-5.722,5.493,4.613,10
-5.392,3.564,2.876,20
-3.784,0.346,-1.238,21
-0.475,-0.584,-3.976,9
4.157,-2.422,-1.544,20
5.569,-1.386,1.023,10
4.839,-1.11,0.541,20
1.046,-2.309,1.142,20
-1.023,-3.319,2.614,10
-1.748,-3.539,2.559,21
-1.746,-5.116,1.338,10
-2.398,-5.638,0.101,20
-2.469,-4.936,-0.839,9
-2.015,-5.27,-0.686,21
-1.71,-4.881,-0.859,20
-1.229,-4.324,-0.98,9
-0.589,-4.512,-0.778,21
0.021,-4.681,-0.804,9
0.777,-4.248,-1.551,21
1.217,-2.892,-2.913,9
1.888,-0.293,-5.759,20
3.733,4.183,-8.768,21
4.842,9.729,-9.926,9
5.22,10.48,-7.657,20
3.422,6.536,-3.409,9
-1.091,2.09,-1.034,22
-3.292,-0.807,-0.103,10
-1.48,0.686,-1.61,20
0.046,2.031,2.825,20
-3.577,1.966,5.542,10
-6.46,-2.16,6.298,20
-6.194,-5.116,5.944,9
-4.609,-3.674,3.281,21
-1.666,-0.824,6.573,20
0.258,2.533,7.915,9
2.094,3.969,4.09,21
3.471,3.055,0.888,9
4.158,1.301,0.937,21
2.983,0.24,0.843,9
1.375,-0.679,0.414,20
0.548,-0.749,0.338,20
0.321,-0.502,0.821,10
0.84,-0.21,0.601,20
0.032,-0.431,0.024,10
-0.66,-1.042,-0.322,21
-0.525,-0.593,-0.359,10
-1.093,-1.12,-0.22,20
-0.983,-1.801,0.25,20
-0.678,-0.966,0.535,10
-0.024,-0.524,0.206,20
0.598,-0.162,-0.021,9
0.848,0.198,0.256,21
0.798,0.144,0.679,9
0.856,-0.111,0.749,21
1.287,-0.031,0.536,20
1.228,0.04,0.448,9
1.381,0.174,0.196,20
1.553,0.708,-0.34,10
1.397,0.913,-1.133,20
1.396,0.546,-1.813,21
1.704,0.698,-1.804,9
1.878,1.111,-1.175,20
1.966,0.896,-0.575,10
1.563,1.152,-0.035,20
0.614,2.209,0.313,11
0.966,3.746,0.316,20
1.593,3.785,-0.646,20
1.365,2.372,-2.098,10
0.608,1.032,-4.715,20
-1.9,0.48,-4.14,9
-4.537,1.604,-0.83,21
-6.428,3.168,3.32,9
-7.233,3.989,5.022,21
-6.889,1.9,3.175,20
-5.269,-0.806,-0.727,9
-2.329,-0.484,-3.86,21
2.489,-0.332,-2.509,9
5.377,0.011,1.12,20
5.667,0.389,0.835,20
4.169,-2.028,1.372,10
0.167,-3.859,3.441,20
-1.883,-3.921,1.27,10
-2.591,-5.77,0.281,20
-2.401,-6.227,-0.16,11
-1.713,-6.053,-0.351,20
-1.093,-5.516,-0.281,19
-0.811,-5.103,-0.115,11
-0.592,-4.627,-0.138,20
-0.602,-4.371,-0.503,9
-0.438,-4.244,-1.315,21
0.018,-3.682,-2.631,9
0.361,-2.141,-5.092,21
0.739,1.623,-9.03,20
1.94,6.563,-9.196,9
3.608,10.871,-6.759,21
3.489,9.922,-5.29,9
-0.1,4.758,-2.658,20
-3.124,-1.991,-0.255,10
-3.122,-6.791,-0.436,20
-1.086,-3.802,0.02,20
-0.081,0.749,3.638,10
-2.21,5.88,2.55,21
-3.713,7.981,1.364,10
-1.928,0.632,8.882,20
-3.907,-2.74,2.857,20
-1.724,-3.466,3.26,10
0.689,-1.636,7.278,20
1.654,1.009,7.826,9
2.213,2.218,4.113,21
3.612,1.582,0.495,9
4.595,1.252,-0.105,21
3.791,1.023,0.525,20
2.343,0.266,0.852,9
1.453,-0.346,0.353,20
0.136,-0.76,0.352,10
-0.842,-1.201,0.317,20
-1.62,-0.943,0.147,10
-0.906,-1.021,0.339,21
-1.195,-1.298,0.133,19
-0.868,-1.478,-0.328,10
-0.54,-1.158,0.083,20
-0.314,-0.111,0.73,11
-0.041,0.278,0.657,20
0.307,0.078,0.074,9
0.449,-0.067,0.136,21
0.714,0.353,0.363,20
1.125,0.524,0.499,9
1.461,0.23,0.587,21
1.832,-0.171,0.597,9
2.235,0.052,0.296,21
2.253,0.978,-0.629,20
2.062,1.362,-1.462,9
1.959,1.088,-1.868,21
1.522,1.152,-1.853,9
-0.043,0.795,-1.254,20
-1.142,0.647,-1.818,10
-0.062,1.961,-2.119,21
1.874,3.213,-1.321,19
2.72,2.65,-0.051,10
3.31,1.661,0.643,21
2.841,1.564,-1.007,10
0.42,1.339,-2.664,20
-3.0,1.17,-1.157,9
-5.32,2.777,2.371,21
-6.615,5.05,5.203,20
-6.299,4.097,4.165,9
-4.393,0.102,-0.25,21
-1.265,-1.528,-4.086,9
3.171,-2.133,-2.712,21
5.818,-1.472,0.833,9
6.34,-1.359,2.06,20
3.292,-2.154,1.613,20
0.55,-3.042,1.969,10
-0.883,-3.358,2.392,20
-2.105,-4.884,1.67,10
-3.205,-5.43,0.297,21
-3.091,-4.818,-0.111,19
-2.644,-4.439,-0.307,10
-3.103,-3.995,-0.897,21
-2.965,-3.492,-1.117,10
-2.117,-2.764,-0.626,20
-1.147,-2.419,-0.495,9
-0.412,-2.625,-0.79,21
0.318,-2.018,-1.745,20
0.734,-0.368,-3.053,9
1.247,2.805,-4.954,21
2.915,6.628,-7.424,9
4.416,9.309,-9.853,21
5.733,7.344,-7.075,9
3.918,1.197,-2.161,20
0.872,-1.749,-0.428,21
0.44,-1.023,2.717,9
0.051,1.561,2.479,20
-1.125,2.68,4.61,10
-3.012,0.585,2.253,21
-5.952,-2.748,5.234,10
-7.77,-4.438,1.228,20
-4.338,-4.098,0.657,20
-0.767,-0.585,4.867,10
0.86,1.989,5.621,20
0.981,2.48,3.507,9
1.779,2.611,1.502,21
2.567,1.902,0.662,20
2.379,1.16,0.596,9
1.589,0.63,0.709,21
1.465,-0.156,0.879,9
1.18,-1.106,0.757,21
0.407,-1.409,0.371,9
-0.219,-0.716,0.023,20
-0.921,-0.817,0.09,21
-1.001,-0.356,-0.504,9
-1.073,-1.079,-0.385,20
-1.207,-0.833,-0.071,10
-1.121,-1.336,0.66,21
-1.043,-0.857,0.973,10
-1.318,-0.323,0.531,20
-0.91,0.225,0.34,19
-0.268,0.409,0.064,11
0.482,0.024,-0.183,20
1.572,-0.185,-0.578,9
2.311,0.35,-0.899,21
2.769,0.798,-1.258,9
3.595,0.649,-1.304,21
3.787,0.722,-1.036,20
2.823,0.753,-0.553,9
2.127,1.229,0.122,21
0.88,1.658,1.627,9
-1.448,1.32,1.636,20
-1.304,1.429,0.025,21
0.101,2.7,-0.528,9
0.781,2.809,-1.303,20
-0.158,2.218,-1.897,10
-1.246,1.341,-3.327,21
-2.121,0.414,-2.995,10
-3.839,1.131,-0.592,20
-4.938,3.224,1.018,19
-6.064,5.108,2.984,11
-6.113,4.908,3.272,20
-4.847,0.521,0.463,9
-1.156,-2.116,-3.03,21
3.475,-1.525,-2.934,9
5.817,-1.786,0.427,21
5.89,-1.401,1.349,20
3.577,-1.985,1.283,9
0.496,-2.579,1.879,21
-0.725,-3.183,2.036,9
-1.376,-3.83,0.901,20
-1.721,-4.619,0.018,10
-1.342,-5.088,-0.465,21
-0.794,-4.269,-0.764,19
-0.405,-3.911,-0.584,11
-0.64,-4.037,-0.525,20
-0.955,-4.047,-0.3,10
-0.859,-3.883,-0.201,20
-0.394,-3.667,-0.491,20
0.334,-3.232,-1.097,10
0.645,-2.288,-2.056,20
0.96,-0.232,-4.333,9
1.622,3.548,-8.519,21
3.598,8.986,-11.356,9
6.892,10.328,-8.876,20
5.307,7.813,-4.299,21
-0.533,0.722,-1.594,9
-2.479,-5.176,1.15,21
-3.403,-6.244,2.069,9
-4.58,-3.517,3.724,20
-5.018,2.626,4.696,10
-4.585,8.914,-0.944,21
0.837,8.333,0.632,19
0.615,-0.015,11.05,10
-3.065,-3.668,6.325,21
-2.345,-3.646,3.003,10
-0.904,-2.213,3.392,20
0.737,-0.13,3.811,19
2.56,0.641,2.879,11
3.234,1.232,1.694,20
3.187,1.557,1.008,9
2.213,1.332,1.01,21
0.854,1.13,1.047,11
1.286,-0.154,0.563,19
0.64,0.446,0.162,20
0.024,-0.597,-0.198,9
-0.529,-1.02,-0.178,21
-0.993,-0.849,0.287,9
-0.928,-1.592,0.43,20
-0.491,-1.398,0.698,10
-0.097,-1.155,0.697,21
0.257,-0.694,0.282,19
0.541,0.202,-0.228,10
1.039,0.423,-0.584,21
0.866,0.208,-0.388,10
0.572,-0.398,0.167,20
0.308,-0.703,0.564,9
0.346,-0.529,0.646,21
0.587,0.04,0.719,20
1.115,0.622,0.475,9
1.038,0.594,-0.227,21
0.313,0.431,-1.135,9
0.144,0.009,-1.366,20
0.578,0.111,-0.506,11
0.899,0.859,0.44,19
1.154,1.29,0.603,21
1.314,1.299,0.543,9
1.01,1.1,0.557,20
-0.296,0.99,0.433,10
-1.439,0.856,0.079,21
-1.157,0.874,-0.514,19
0.095,1.511,-1.049,10
1.017,2.152,-1.151,21
1.363,2.558,-1.794,10
1.606,0.888,-3.269,20
0.273,-0.096,-4.666,9
-2.132,-0.052,-3.958,21
-5.194,1.056,1.057,19
-6.433,1.398,5.398,10
-5.652,1.017,5.617,21
-2.983,0.053,2.538,9
0.934,-0.158,-1.197,21
3.564,0.581,-2.766,9
5.552,0.488,-2.11,20
4.583,-0.456,-1.486,21
1.367,-1.479,0.593,9
-0.183,-1.745,1.051,20
-0.44,-1.95,0.601,10
-0.465,-2.237,0.506,20
-0.936,-3.013,0.455,20
-0.945,-3.47,-0.279,10
-0.609,-2.882,-0.837,21
-0.583,-2.525,-0.926,10
-0.904,-2.582,-0.936,20
-1.262,-2.91,-0.843,9
-1.342,-2.895,-0.689,21
-0.967,-2.674,-0.724,20
-0.491,-2.441,-0.927,9
-0.062,-2.335,-1.145,21
0.391,-1.895,-1.685,9
0.904,-1.05,-2.275,20
1.641,0.571,-3.289,10
2.649,2.858,-5.58,20
3.866,6.434,-7.539,21
4.79,9.066,-6.716,9
2.621,5.78,-3.459,20
-0.743,-0.21,-1.113,10
-1.979,-4.843,0.618,20
-2.574,-5.324,2.245,11
-2.592,-2.24,3.676,19
-2.367,2.016,4.687,21
-0.751,6.021,2.391,10
1.909,8.522,-3.191,20
0.545,2.119,1.402,9
-3.094,-3.884,5.227,21
-4.267,-4.461,3.118,20
-3.254,-3.36,2.048,9
-2.342,-1.576,3.084,21
-1.108,-0.005,3.707,9
1.518,1.064,4.094,21
3.607,2.164,3.03,9
3.936,1.844,1.761,20
3.267,0.763,0.516,20
1.975,0.273,-0.224,10
0.708,0.211,-0.408,20
-0.465,-0.05,0.183,10
-0.797,-0.321,0.682,20
-1.235,-0.461,0.752,12
-1.146,-0.656,0.401,19
-0.445,-0.729,0.361,20
-0.056,-0.863,0.324,10
-0.636,-0.431,0.292,20
-0.986,-0.181,0.125,9
-0.681,-0.439,0.25,21
-0.199,-0.292,0.88,9
0.234,-0.021,0.827,21
0.624,0.394,0.33,20
0.424,0.147,0.332,9
0.381,-0.177,0.402,21
0.55,-0.331,0.293,9
0.702,-0.298,0.056,20
0.666,0.041,-0.328,21
0.565,0.209,-0.743,9
0.681,0.326,-1.048,20
0.613,0.121,-1.012,10
0.689,0.143,-0.359,21
0.793,0.439,0.331,10
1.127,0.809,0.436,20
1.325,1.107,0.185,20
1.33,0.79,0.132,10
0.059,0.469,0.636,20
-1.428,0.836,0.779,9
-1.389,1.028,0.046,21
-0.285,1.822,-0.337,9
1.191,2.743,-0.648,21
1.623,2.089,-0.824,20
1.013,1.26,-1.569,9
-0.329,0.168,-3.205,20
-1.985,-0.709,-3.919,10
-3.028,-0.328,-2.699,20
-4.207,1.255,0.328,10
-4.993,2.198,3.363,21
-4.459,1.806,4.372,19
-2.669,1.005,2.245,10
0.597,-0.336,-1.254,20
2.605,-0.233,-3.231,11
3.103,0.065,-2.839,20
3.896,0.231,-0.004,20
2.783,-0.481,1.478,10
1.332,-1.053,0.468,20
-0.179,-1.396,0.421,9
-0.506,-1.739,0.655,21
-0.766,-2.462,0.658,10
-0.724,-3.284,-0.337,20
-0.548,-3.611,-1.338,20
0.023,-3.043,-1.549,9
-0.013,-2.98,-1.187,20
-0.494,-3.509,-0.93,10
-0.582,-3.503,-0.768,20
-0.49,-3.222,-0.588,10
-0.406,-2.761,-0.702,21
-0.331,-2.589,-0.873,19
-0.091,-2.399,-1.234,10
0.331,-1.504,-2.11,20
0.918,-0.388,-3.45,11
1.792,1.305,-5.381,20
2.75,3.001,-6.842,9
3.785,4.391,-6.606,21
3.683,5.158,-5.118,20
1.521,3.677,-2.744,9
-0.871,0.344,-0.574,21
-2.783,-3.206,0.793,9
-3.849,-4.264,1.713,21
-3.637,-2.252,4.266,20
-3.308,1.075,4.666,9
-2.942,4.864,0.718,21
0.006,8.514,-4.456,9
1.625,7.628,-0.666,20
-0.536,1.004,6.502,10
-3.102,-2.543,6.265,21
-2.585,-3.461,4.501,19
-1.809,-2.77,5.464,10
-1.008,-1.424,5.263,21
0.574,0.545,3.392,10
2.172,1.662,1.639,19
2.713,1.531,2.027,10
2.511,1.309,2.376,21
1.398,0.626,1.104,20
-0.017,-0.366,-0.109,9
-1.153,-0.64,-0.305,21
-1.727,-0.473,0.138,9
-1.52,-0.218,0.4,21
-0.851,-0.403,0.877,9
0.13,-0.604,1.134,20
0.6,-0.165,1.09,21
0.781,-0.045,0.981,9
0.634,-0.213,0.917,20
0.674,-0.226,0.481,10
0.641,0.658,0.329,21
0.301,0.661,0.365,19
0.098,0.147,0.329,10
0.433,-0.453,0.261,21
0.631,-0.822,0.545,10
0.706,-0.567,0.629,20
0.394,-0.165,0.29,9
-0.058,-0.011,-0.186,21
-0.087,0.024,-0.34,20
0.059,0.021,-0.203,9
0.294,-0.014,-0.044,21
0.506,-0.047,0.132,9
0.8,-0.043,0.429,21
1.168,0.271,0.834,9
1.603,0.451,0.957,20
1.753,0.44,0.93,21
1.888,0.465,0.458,9
1.01,0.246,-0.276,20
-0.332,0.015,-0.835,10
-0.884,0.116,-1.13,21
-1.072,0.587,-1.121,10
-1.137,0.908,-0.629,20
-0.851,0.955,-0.049,19
-0.49,1.239,-0.113,11
-0.648,1.115,-0.274,20
-0.997,0.969,-0.523,9
-1.242,0.803,-0.884,21
-1.186,0.55,-0.968,20
-0.93,0.323,-1.009,9
-0.733,-0.157,-1.115,21
-1.074,-0.693,-1.245,9
-1.139,-0.968,-2.086,21
-1.335,-0.906,-2.325,9
-2.132,-0.539,-1.196,20
-2.126,-0.175,-0.146,20
-1.293,0.6,0.282,10
-0.508,1.023,0.426,20
0.507,0.438,-0.133,10
1.008,0.221,-0.913,21
1.114,-0.627,-0.166,10
1.726,-1.116,-0.115,20
1.657,-1.142,-0.448,20
0.974,-1.131,-0.955,10
-0.019,-1.742,0.243,20
-0.051,-2.12,0.667,9
0.194,-2.08,-0.158,21
0.451,-1.906,-1.004,20
0.578,-1.612,-0.972,14
0.555,-1.348,-0.875,16
0.43,-1.075,-0.822,9
0.146,-0.933,-0.567,22
-0.075,-0.771,-0.373,8
-0.102,-0.831,-0.301,20
0.149,-0.99,-0.34,21
0.237,-1.028,-0.099,9
0.489,-0.615,-0.365,20
1.026,0.031,-0.776,10
1.475,0.304,-0.802,21
2.534,1.515,-1.653,10
4.005,2.88,-2.487,20
5.363,3.971,-2.618,19
5.861,4.091,-2.873,11
4.413,2.303,-2.861,20
2.144,-0.133,-1.748,9
0.723,-2.188,-0.642,22
-0.314,-3.141,0.455,8
-1.627,-2.965,1.548,21
-2.912,-2.462,2.53,20
-3.655,-0.974,3.725,9
-3.359,1.535,3.629,21
-2.575,4.933,2.645,9
-0.214,7.439,-0.239,20
1.979,7.04,-2.697,21
0.229,2.337,-2.117,9
-1.861,-1.137,-0.871,20
-3.296,-3.092,1.008,10
-4.207,-4.058,2.596,21
-4.097,-4.032,2.475,10
-3.652,-3.077,2.365,20
-2.425,-1.321,3.197,19
-0.631,0.637,3.946,11
1.224,2.16,3.414,20
1.894,2.323,1.935,9
1.05,0.987,0.431,21
-0.089,0.061,-1.025,9
-0.39,-0.323,-2.129,21
-0.489,-0.463,-1.606,20
-0.923,-0.451,0.623,9
-0.451,-0.199,2.077,21
0.524,0.13,2.456,9
1.196,0.186,1.9,20
1.352,0.236,0.779,10
1.354,0.212,-0.091,20
0.909,0.295,-0.427,20
0.37,0.024,-0.418,10
-0.115,-0.185,-0.135,21
-0.482,-0.201,0.222,10
-0.882,-0.249,0.545,19
-1.173,-0.397,0.628,20
-1.228,-0.357,0.531,11
-1.036,-0.114,0.409,19
-0.553,0.103,0.195,10
-0.05,0.162,-0.065,21
0.161,0.145,-0.058,9
0.248,0.2,0.05,21
0.327,0.18,0.252,20
0.466,0.093,0.399,10
0.592,0.049,0.428,19
0.567,0.009,0.247,13
0.407,-0.025,-0.087,17
0.297,-0.057,-0.285,10
0.164,-0.017,-0.153,20
0.079,-0.049,-0.069,20
0.105,-0.113,-0.062,10
0.06,-0.136,-0.124,20
0.089,-0.123,-0.112,10
0.08,-0.007,0.002,21
0.106,0.027,0.002,10
0.233,-0.009,-0.032,19
0.348,-0.043,-0.063,20
0.382,0.03,-0.057,12
0.206,0.061,0.155,19
-0.021,0.089,0.277,9
-0.191,0.218,0.18,20
-0.344,-0.147,-0.113,21
-0.413,-0.339,-0.446,9
-0.337,-0.236,-0.746,20
-0.269,-0.075,-0.74,11
-0.173,-0.102,-0.597,20
-0.121,-0.195,-0.434,18
-0.281,-0.21,-0.184,11
-1.357,-0.327,-0.062,29
-1.531,-0.363,-0.332,21
-1.275,-0.327,-0.643,10
-0.802,-0.294,-0.751,19
-0.377,-0.196,-0.883,20
0.039,-0.072,-1.07,10
0.242,0.072,-1.136,20
0.252,0.237,-1.056,10
0.227,0.248,-0.882,20
0.101,0.223,-0.725,11
-0.012,0.2,-0.652,19
0.057,0.215,-0.759,20
-0.051,0.124,-0.718,10
-0.046,-0.025,-0.784,20
-0.041,-0.16,-1.016,11
-0.175,-0.11,-0.983,19
-0.295,0.142,-0.781,10
-0.404,0.334,-0.462,21
-0.467,0.37,-0.416,20
-0.489,0.229,-0.65,10
-0.337,0.103,-0.895,20
-0.096,0.024,-0.84,10
0.016,0.056,-0.618,20
0.049,0.119,-0.522,11
-0.093,0.107,-0.469,18
-0.394,-0.041,-0.319,31
-0.423,-0.002,-0.287,19
-0.415,0.066,-0.327,10
-0.236,0.025,-0.294,20
-0.143,-0.045,-0.196,20
-0.026,-0.075,-0.211,10
0.079,-0.068,-0.293,20
0.209,-0.095,-0.264,10
0.292,-0.155,-0.237,20
0.297,-0.139,-0.248,10
0.336,-0.091,-0.258,21
0.372,-0.013,-0.301,19
0.369,-0.011,-0.305,20
0.263,-0.045,-0.309,12
0.168,-0.04,-0.278,9
0.116,-0.105,-0.216,20
0.105,-0.232,-0.16,10
0.129,-0.313,-0.144,20
0.15,-0.247,-0.129,20
0.17,-0.153,-0.185,10
0.187,-0.069,-0.201,20
0.203,-0.062,-0.215,10
0.217,-0.125,-0.194,20
0.161,-0.078,-0.312,20
0.214,-0.035,-0.384,9
0.296,-0.066,-0.243,20
0.335,-0.128,-0.046,11
0.301,-0.185,-0.007,20
0.202,-0.166,-0.075,9
0.113,-0.115,-0.136,21
0.067,-0.103,-0.054,20
-0.042,-0.127,0.02,10
-0.141,-0.08,0.087,20
-0.23,-0.072,0.112,10
-0.345,0.003,0.067,20
-0.345,0.072,-0.112,10
-0.311,0.099,-0.204,20
-0.211,0.158,-0.183,21
-0.12,0.177,-0.13,9
-0.074,0.193,-0.117,20
0.001,0.174,-0.175,10
0.07,0.122,-0.088,20
0.098,0.006,-0.079,10
0.122,-0.131,0.031,20
0.11,-0.153,0.062,20
0.133,-0.137,0.022,10
0.189,-0.158,-0.048,20
0.17,-0.108,-0.113,10
0.187,-0.062,-0.067,20
0.134,0.012,-0.026,21
0.121,0.045,-0.057,9
0.074,0.075,-0.052,20
0.067,0.068,-0.012,10
-0.008,0.026,0.023,19
0.026,0.024,-0.047,10
0.058,-0.012,-0.043,21
0.018,-0.011,-0.073,19
0.016,-0.044,-0.066,12
0.014,0.028,-0.059,19
-0.021,0.025,0.015,10
-0.087,0.057,0.048,20
-0.148,0.017,0.078,10
-0.202,-0.018,0.07,19
-0.251,-0.016,0.097,21
-0.26,-0.015,0.087,10
-0.268,0.055,0.044,20
-0.276,0.049,0.04,9
-0.214,0.044,0.07,21
-0.192,0.074,0.063,10
-0.208,0.032,0.091,20
-0.221,-0.004,0.048,31
-0.199,0.03,0.008,19
-0.179,0.027,-0.026,9
-0.161,0.058,0.01,21
-0.214,0.018,0.009,20
-0.227,0.016,0.008,10
-0.239,0.014,-0.061,21
-0.18,0.047,-0.02,9
-0.128,0.043,0.015,20
-0.08,0.004,0.048,10
-0.072,0.003,0.078,19
-0.065,-0.03,0.036,20
-0.024,-0.027,-0.002,11
0.012,-0.025,-0.036,19
0.011,-0.057,-0.032,10
0.044,-0.016,-0.063,20
0.04,-0.015,-0.091,11
0.105,-0.013,-0.117,19
0.094,-0.012,-0.071,20
0.119,-0.011,-0.029,10
0.142,-0.044,-0.06,20
0.162,-0.074,-0.089,10
0.18,-0.067,-0.08,20
0.162,0.008,-0.106,10
0.18,0.042,-0.13,20
0.162,0.003,-0.152,20
0.111,0.003,-0.102,10
0.1,0.002,-0.126,20
0.09,0.002,-0.079,11
0.15,0.002,-0.071,20
0.169,-0.032,0.004,19
0.152,-0.063,0.004,30
0.137,-0.057,-0.065,10
0.123,-0.017,-0.058,30
0.145,0.019,0.016,41
0.131,0.017,0.048,9
0.083,0.015,0.009,20
0.04,0.013,0.008,10
0.036,0.047,-0.026,30
0.033,0.007,0.01,40
-0.004,0.007,0.009,10
-0.004,-0.028,0.042,31
-0.038,-0.025,0.073,19
-0.068,-0.022,0.031,11
-0.027,0.013,-0.006,20
-0.024,-0.021,-0.005,20
-0.022,-0.019,0.029,9
-0.02,-0.052,-0.008,21
-0.018,-0.046,0.027,9
0.018,-0.042,-0.009,20
0.016,-0.038,-0.077,30
0.083,-0.034,-0.07,20
0.075,-0.03,-0.097,10
0.102,-0.027,-0.053,30
0.092,-0.059,-0.048,20
0.082,-0.019,-0.043,30
0.074,-0.017,-0.073,20
0.032,-0.015,-0.066,11
-0.005,-0.013,-0.059,29
-0.004,0.021,-0.053,21
-0.038,0.019,-0.013,22
-0.034,-0.016,0.022,7
-0.065,-0.083,0.019,21
-0.093,-0.144,-0.016,10
-0.084,-0.061,-0.049,21
-0.075,0.013,-0.113,8
0.035,0.047,-0.136,20
0.1,0.111,-0.053,20
0.09,0.065,-0.048,11
0.081,0.024,-0.009,20
0.004,0.022,-0.008,9
-0.03,0.019,-0.007,20
-0.027,-0.016,-0.041,30
0.009,0.019,-0.002,20
0.077,0.017,-0.002,11
0.069,0.015,-0.036,19
0.097,0.014,0.001,11
0.087,-0.021,0.035,21
0.078,-0.122,0.032,19
0.071,-0.179,-0.005,10
0.063,-0.092,-0.073,20
0.126,-0.014,-0.1,10
0.148,0.124,-0.125,19
0.133,0.181,-0.078,11
0.12,0.197,-0.035,21
0.073,0.143,0.036,10
