"pp" "gender" "hasKids" "userPref" "prediction.before" "prediction.after" "prediction.avg" "role" "userPref01" "prediction.before01" "prediction.after01" "prediction.avg1"
"1127" 282 "female" "no" -0.15 -47.3799334202522 -48.1982073702989 -45.2985981910716 "parent" 0 0 0 0
"1129" 283 "male" "yes" 3.54 -53.6887712985563 -50.4456727061541 -56.9507803591406 "child" 1 0 0 0
"1131" 283 "male" "yes" 3.71 16.1783628927685 45.4825747473602 26.9238510623456 "child" 1 1 1 1
"1132" 283 "male" "yes" 4.87 65.2417374461979 -27.8980155072165 5.8731566135496 "child" 1 1 0 1
"1133" 284 "female" "no" -4 19.3549945820397 15.1249758481673 10.2715108091639 "child" 0 1 1 1
"1134" 284 "female" "no" -3.03 -45.2480496294624 -36.5680962183888 -21.825557576078 "parent" 0 0 0 0
"1135" 284 "female" "no" -3.21 81.7195405824492 59.7248544968644 37.7874654559659 "child" 0 1 1 1
"1136" 284 "female" "no" -3.16 -88.6018263967004 -68.6470109031299 -49.9247521849972 "child" 0 0 0 0
"1138" 285 "female" "no" 3 -36.9419277008869 -16.9402819468612 -12.7941991664668 "child" 1 0 0 0
"1139" 285 "female" "no" 1.9 -87.5347583482466 -70.7803939490144 -64.0602049127339 "parent" 1 0 0 0
"1140" 285 "female" "no" -4.48 -67.2513840154729 -48.7688507910516 -29.5199061925921 "parent" 0 0 0 0
"1142" 286 "male" "yes" 2.07 37.701531827324 59.1149822462853 69.3300157221634 "child" 1 1 1 1
"1143" 286 "male" "yes" 0.04 -6.25767330259282 -51.2573658031222 -43.3547386792742 "parent" 1 0 0 0
"1145" 287 "male" "no" -0.0999999999999996 -99.8557213451023 -55.2882760989753 -77.9142429670508 "parent" 0 0 0 0
"1146" 287 "male" "no" 0.0599999999999996 -73.8813721261832 -194.229032644312 -139.958355155294 "parent" 1 0 0 0
"1147" 287 "male" "no" -0.0599999999999996 -31.6496873972598 27.5069909584348 0.0752296241724508 "parent" 0 0 1 1
"1148" 287 "male" "no" 0.11 -40.8211454334196 35.8827779827523 7.04424257116729 "child" 1 0 1 1
"1153" 289 "female" "no" 5 44.5903182017481 49.92997702122 64.7627451847391 "child" 1 1 1 1
"1154" 289 "female" "no" -0.00999999999999979 58.6767013715376 68.1504778152989 56.0976866693268 "child" 0 1 1 1
"1155" 289 "female" "no" 0.29 0.237853755633211 0.954184693656529 2.29472490479671 "parent" 1 1 1 1
"1156" 289 "female" "no" 0.0599999999999996 -26.0117834848214 -25.5692024275557 -16.3526355904415 "child" 1 0 0 0
"1158" 290 "female" "yes" 3.91 -27.2584452966331 -19.4479289838213 -21.2051131692962 "child" 1 0 0 0
"1159" 290 "female" "yes" 3.98 -61.4334367779007 -81.569055944412 -87.9457611340134 "parent" 1 0 0 0
"1161" 291 "male" "no" 2.86 -83.1288158132921 -82.4806206172892 -43.7658663044124 "parent" 1 0 0 0
"1162" 291 "male" "no" 5 -35.003907685346 -34.3530040000494 -29.4413031506668 "child" 1 0 0 0
"1163" 291 "male" "no" 1.95 3.99042368455278 2.87677227204068 3.70599375386304 "parent" 1 1 1 1
"1164" 291 "male" "no" 5 88.169097462592 85.2370339728433 38.9034305896239 "parent" 1 1 1 1
"1166" 292 "female" "yes" 0.35 -15.1018763131755 -4.74832434321419 -4.16416056914234 "parent" 1 0 0 0
"1167" 292 "female" "yes" 4.46 5.01450721038365 -8.0298223018076 -4.41741529816457 "parent" 1 1 0 0
"1168" 292 "female" "yes" 4.56 9.02379604162864 -15.0114659429131 -16.2457542429693 "child" 1 1 0 0
"1169" 293 "female" "yes" 4.01 26.9893489396771 -8.37217903640062 -17.6532773186928 "parent" 1 1 0 0
"1170" 293 "female" "yes" 4.75 -62.0933773023357 -49.0134741003747 -40.4434875541929 "child" 1 0 0 0
"1171" 293 "female" "yes" 4.55 37.891841709457 41.10474797803 22.8179675972696 "parent" 1 1 1 1
"1172" 293 "female" "yes" 4.48 -21.4372533681426 -25.2778015548956 -24.9005848645107 "child" 1 0 0 0
"1173" 294 "female" "yes" 4.89 3.56108630516736 -19.7075378193078 5.03720707101826 "parent" 1 1 0 1
"1174" 294 "female" "yes" 4.48 10.0981076630427 -29.2254743972977 -29.9428545311659 "parent" 1 1 0 0
"1175" 294 "female" "yes" 2.84 3.27365146927558 -12.4728936271303 -3.88586554256922 "child" 1 1 0 0
"1176" 294 "female" "yes" 4.12 -5.88990709622048 -4.38825972301702 12.0932204535623 "child" 1 0 0 1
"1177" 295 "male" "no" 1.95 -38.4488774707473 -32.0384900285057 -26.1311151664999 "parent" 1 0 0 0
"1179" 295 "male" "no" 5 -47.7309539285012 -8.21183362019958 1.40328618410478 "child" 1 0 0 1
"1180" 295 "male" "no" 5 2.15419996964567 -14.4206556250867 16.6771795403225 "parent" 1 1 0 1
"1182" 296 "female" "yes" -3.64 -93.9398674147313 -33.7750973398763 -49.3539610619462 "child" 0 0 0 0
"1183" 296 "female" "yes" -3 -36.6460409852348 -24.7450571953912 -23.4371129333218 "parent" 0 0 0 0
"1184" 296 "female" "yes" 2.28 -63.3030263889214 0.734245259157376 -38.8937304116245 "child" 1 0 1 0
"1185" 297 "female" "no" 2.26 9.54230755117516 -31.0266748053697 -20.3767015777679 "parent" 1 1 0 0
"1186" 297 "female" "no" -2.84 -90.8449513611787 -65.8992848435385 -90.1032585492055 "parent" 0 0 0 0
"1187" 297 "female" "no" 2.28 2.5890647075625 41.8358887852658 34.1083013698533 "child" 1 1 1 1
"1188" 297 "female" "no" 2.54 -32.2459682664586 -15.7502891887324 0.130850457915386 "parent" 1 0 0 1
"1189" 298 "female" "no" 3.42 54.2704756607877 33.8884199152274 58.1138222902077 "parent" 1 1 1 1
"1190" 298 "female" "no" 4.31 -97.703666048437 -53.6525995058369 -91.3051939265007 "child" 1 0 0 0
"1191" 298 "female" "no" -5 -75.0614758197651 -75.3068326897925 -46.2135348103189 "child" 0 0 0 0
"1192" 298 "female" "no" 3.98 53.3007410922649 38.723520878073 32.791097092943 "child" 1 1 1 1
"1193" 299 "male" "no" 5 32.9800079936064 47.9459489898622 38.8639503634942 "parent" 1 1 1 1
"1198" 300 "male" "no" -3.23 15.048829906789 20.4026512680399 23.0149750001942 "child" 0 1 1 1
"1201" 301 "female" "no" 4.98 12.4060486760791 6.97137808236515 11.5787260618793 "child" 1 1 1 1
"1202" 301 "female" "no" -5 19.3239336781532 12.8688695965478 20.1503345837636 "child" 0 1 1 1
"1203" 301 "female" "no" 4.87 2.37457837761193 -10.522239372067 12.6942355395357 "child" 1 1 0 1
"1204" 301 "female" "no" 4.83 6.65782158005805 7.82053740848099 10.8106341424693 "child" 1 1 1 1
"1209" 303 "female" "no" 2.09 -27.0220149698373 -19.7174909495472 -24.2465680787062 "child" 1 0 0 0
"1213" 304 "female" "no" 2.65 -94.5919306040852 -75.6489991797662 -68.3393234307402 "parent" 1 0 0 0
"1214" 304 "female" "no" -4.89 -95.2795199487572 -24.2941586735114 30.9760041259288 "parent" 0 0 0 1
"1215" 304 "female" "no" 4.83 45.2604056351589 7.51876130171266 -1.03488539655395 "child" 1 1 1 0
"1216" 304 "female" "no" -4.85 -92.7632825891969 -46.6762964060681 2.31668132820533 "child" 0 0 0 1
"1217" 305 "female" "no" 5 57.8841699079757 43.936387741218 38.5988647853608 "parent" 1 1 1 1
"1218" 305 "female" "no" 5 104.781591220733 109.777570146705 76.65596918085 "parent" 1 1 1 1
"1219" 305 "female" "no" 2.39 73.5753649637418 28.2942134315862 28.5265397785153 "child" 1 1 1 1
"1220" 305 "female" "no" -2.53 -21.1432090300528 -2.63540854921838 5.37430666303251 "parent" 0 0 0 1
"1221" 306 "male" "no" 1.95 -63.3395291235731 -81.8961465562579 -59.7266715424184 "child" 1 0 0 0
"1222" 306 "male" "no" 2.11 40.952220954352 65.5527679413138 62.9594611830348 "child" 1 1 1 1
"1223" 306 "male" "no" -2.98 -60.1834807346776 -61.1447255604806 -70.1604810457394 "parent" 0 0 0 0
"1224" 306 "male" "no" -2.91 9.35593155838699 -0.844899118858891 -12.3427830168833 "child" 0 1 0 0
"1227" 307 "female" "yes" -4.79 12.6957642249899 3.76547236213479 3.28028381806637 "parent" 0 1 1 1
"1228" 307 "female" "yes" -4.71 -8.3155224091251 -1.06862656701245 -2.04412187644831 "parent" 0 0 0 0
"1229" 308 "male" "no" -2.88 -13.0678801170769 24.3448998110956 5.22041763229443 "child" 0 0 1 1
"1230" 308 "male" "no" 2.4 2.39111888106606 -8.52640302924512 -8.1633234082003 "child" 1 1 0 0
"1231" 308 "male" "no" 2.93 -9.21337737450754 5.68685783554726 -9.97738030887989 "parent" 1 0 1 0
"1233" 309 "female" "no" 4.87 87.6137016522444 18.0496367807622 2.3481115131538 "child" 1 1 1 1
"1234" 309 "female" "no" 4.62 33.6504749349487 40.8334810558254 36.345453179627 "child" 1 1 1 1
"1235" 309 "female" "no" 4.75 -16.1218113235643 -11.4730800014189 -19.1833698324137 "child" 1 0 0 0
"1237" 310 "male" "no" 5 37.5371808560404 64.7997429017061 2.78616276459127 "parent" 1 1 1 1
"1238" 310 "male" "no" 4.82 124.378459054275 130.222471983372 103.391263317952 "child" 1 1 1 1
"1239" 310 "male" "no" 5 -67.3250485962258 -75.8062468844282 -60.5148560850835 "child" 1 0 0 0
"1240" 310 "male" "no" 1.59 -35.8141228219104 -47.030528263548 -1.12754413863256 "parent" 1 0 0 0
"1241" 311 "male" "no" -1.73 -65.4155859577823 -47.2021127153483 -36.7907612952037 "child" 0 0 0 0
"1242" 311 "male" "no" 0.94 20.7554362129872 10.1579174441961 23.9781862670381 "child" 1 1 1 1
"1245" 312 "female" "yes" 1.96 -18.3685642599398 14.0001290483674 6.20296091342578 "child" 1 0 1 1
"1247" 312 "female" "yes" 2.69 -0.478914697765646 49.4745132065235 33.8524722481013 "parent" 1 0 1 1
"1250" 313 "female" "no" 0.96 17.3370646029386 29.2703387630202 26.9738439329661 "child" 1 1 1 1
"1251" 313 "female" "no" 1.25 -11.1210673971456 -7.27730047115108 -8.63227705436793 "parent" 1 0 0 0
"1252" 313 "female" "no" 1.49 -21.0855417110102 -0.960629836704079 -5.22526083394292 "child" 1 0 0 0
"1253" 314 "male" "no" 2.82 -41.6453636611033 -8.91627945124143 21.0792351023123 "child" 1 0 0 1
"1254" 314 "male" "no" -2.65 -48.8189775904498 -51.3844233759541 -8.72268499718197 "parent" 0 0 0 0
"1255" 314 "male" "no" -2.75 -61.2699567159888 -67.491743796056 -19.1014065233942 "child" 0 0 0 0
"1256" 314 "male" "no" -2.72 -41.189759744397 -61.6326207463801 -21.8847903150907 "child" 0 0 0 0
"1257" 315 "male" "yes" -2.47 17.5137786215526 16.1911856579452 58.988792196725 "child" 0 1 1 1
"1258" 315 "male" "yes" -4.97 -3.50976165688262 -11.3453868615755 29.2321779963221 "parent" 0 0 0 1
"1259" 315 "male" "yes" 1.05 -32.5464107302095 -19.3435233231656 10.6382262252951 "parent" 1 0 0 1
"1260" 315 "male" "yes" -0.83 4.77443063139612 -9.1738012713983 46.5815724806667 "child" 0 1 0 1
"1264" 316 "male" "no" -4.75 2.43931348854931 9.52066657276227 10.3466929519146 "parent" 0 1 1 1
"1267" 317 "female" "yes" -3.03 18.8296338686047 23.677584159787 -22.1162679305753 "child" 0 1 1 0
"1269" 318 "female" "yes" 5 14.1949214994181 8.94119059333573 5.3248259719806 "child" 1 1 1 1
"1272" 318 "female" "yes" -0.23 18.8404387379726 6.83495119113225 9.09052484362687 "child" 0 1 1 1
"1281" 321 "male" "no" 5 147.821603407327 187.110161233661 124.076750529566 "parent" 1 1 1 1
"1282" 321 "male" "no" -2.44 -43.9358659909884 -2.54231505957993 16.2458587538617 "parent" 0 0 0 1
"1283" 321 "male" "no" 3.49 -64.7708028079867 -110.569003145969 -64.9216191844125 "child" 1 0 0 0
"1284" 321 "male" "no" 4.89 177.593378123475 187.481932487208 112.569034993306 "child" 1 1 1 1
"1285" 322 "female" "no" 1.64 -61.4216089591581 -41.826385318236 -71.5193305216953 "parent" 1 0 0 0
"1287" 322 "female" "no" 2.55 29.2591517693444 40.6520478228511 7.78253518526864 "parent" 1 1 1 1
"1288" 322 "female" "no" 3.02 22.7721198213946 13.7450751661669 40.7515451921556 "parent" 1 1 1 1
"1289" 323 "female" "no" 0.0499999999999998 -28.5198716288398 17.1652759200659 -0.16209656766916 "child" 1 0 1 0
"1291" 323 "female" "no" -2.36 4.7590081370316 -15.3591398044693 -9.36644474137565 "child" 0 1 0 0
"1293" 324 "female" "no" 1.48 -78.9214841444418 -47.8756953926973 -40.4161717806279 "parent" 1 0 0 0
"1294" 324 "female" "no" 3 35.847990317736 32.6724555118952 29.7917007500137 "parent" 1 1 1 1
"1295" 324 "female" "no" 2.81 50.4321329298596 42.1541567003365 37.1806513120098 "parent" 1 1 1 1
"1296" 324 "female" "no" -1.56 17.9212824360232 15.9377612113559 7.36730646787628 "child" 0 1 1 1
"1297" 325 "female" "no" 2.75 9.38744009988186 35.5362683501906 25.8922881455685 "parent" 1 1 1 1
"1298" 325 "female" "no" -0.93 -31.5464248869147 -39.2606427135592 -41.0048674530924 "parent" 0 0 0 0
"1299" 325 "female" "no" 2.05 29.4130157793776 49.3068683374291 44.7715657163567 "parent" 1 1 1 1
"1302" 326 "female" "yes" 0 4.8619749461996 -16.9706870636983 -14.3596818950467 "child" 1 1 0 0
"1304" 326 "female" "yes" 0.04 9.86750230086956 1.98415668188672 2.43706734069472 "child" 1 1 1 1
"1306" 327 "female" "no" 0.0300000000000002 -5.02949007849804 -16.9754725429899 -21.8505599994124 "parent" 1 0 0 0
"1309" 328 "female" "no" -0.0199999999999996 3.98087899676622 -4.41185704216856 -3.88332759867397 "parent" 0 1 0 0
"1311" 328 "female" "no" 4.75 -43.0445128624701 -26.1145524785339 -34.8847242566959 "child" 1 0 0 0
"1317" 330 "male" "no" -4.87 6.53987850974556 12.4315272950316 8.32234545997776 "child" 0 1 1 1
"1318" 330 "male" "no" -4.94 45.5915712598053 27.253710933332 35.5090710954914 "parent" 0 1 1 1
"1319" 330 "male" "no" -4.92 6.75501570003881 20.2228437464257 11.9586195055829 "parent" 0 1 1 1
"1320" 330 "male" "no" 4.99 39.7235152634382 57.7634356531175 45.7863154130961 "parent" 1 1 1 1
"1324" 331 "female" "yes" 4.92 211.262134533763 265.107297601665 223.233415397178 "parent" 1 1 1 1
"1325" 332 "male" "yes" -1.29 12.7283080639545 -2.80049271313115 2.33532150537119 "child" 0 1 0 1
"1326" 332 "male" "yes" 2.14 5.81903123088715 19.0917290835068 -6.75702798289181 "child" 1 1 1 0
"1327" 332 "male" "yes" 2.96 6.98158365016839 30.9031420094246 12.3663798563552 "child" 1 1 1 1
"1328" 332 "male" "yes" -2.75 19.5218729116924 -7.14168681640734 20.1895117714497 "child" 0 1 0 1
"1329" 333 "female" "yes" 3.55 16.1346500549957 7.98387809569081 -7.71423917909006 "parent" 1 1 1 0
"1330" 333 "female" "yes" -4.71 -78.5660739766881 51.5374512346884 -23.4774988332704 "child" 0 0 1 0
"1331" 333 "female" "yes" -4.94 -108.971709222298 -72.545681071047 -85.1962552732318 "parent" 0 0 0 0
"1332" 333 "female" "yes" -4.54 -141.115375824405 -105.779430510095 -123.935941190763 "parent" 0 0 0 0
"1336" 334 "female" "no" 2.67 -7.91499817652071 -0.874906433267512 -2.00584692894506 "child" 1 0 0 0
"1337" 335 "male" "yes" 1.45 -44.9794335606288 -57.6899619438253 -1.83084473569942 "child" 1 0 0 0
"1338" 335 "male" "yes" -1.24 -29.3492120208742 -34.0588407364654 19.3679362650298 "parent" 0 0 0 1
"1339" 335 "male" "yes" -0.15 -21.1810967993497 -26.4557550880596 16.6396388524113 "child" 0 0 0 1
"1340" 335 "male" "yes" -0.27 -110.18609033859 -108.902942086627 -87.3762406283172 "child" 0 0 0 0
"1348" 337 "male" "no" 0.92 -31.6706187986211 -34.6171141820593 -32.1914311957976 "parent" 1 0 0 0
"1349" 338 "female" "yes" -0.0899999999999999 -11.7524332384397 28.7304787928049 28.7542387631317 "child" 0 0 1 1
"1350" 338 "female" "yes" 4.82 -32.6210458395326 -16.2638341897483 -21.6515486068672 "child" 1 0 0 0
"1351" 338 "female" "yes" 4.96 -16.422576528184 54.3275537193303 36.55408795614 "child" 1 0 1 1
"1352" 338 "female" "yes" 4.77 60.9840793472119 33.6090564004196 43.2993683685941 "child" 1 1 1 1
"1354" 339 "female" "yes" 0.0999999999999996 26.5092391579522 12.5086226374185 6.00485921880932 "parent" 1 1 1 1
"1356" 339 "female" "yes" -0.04 -46.8034504864697 -36.3775490884888 -23.3586481743037 "child" 0 0 0 0
"1357" 340 "male" "yes" 0.67 -14.6913549865441 4.44008637027022 3.75453925640146 "parent" 1 0 1 1
"1358" 340 "male" "yes" -4.2 99.2045329231478 101.761370216644 91.706257357257 "parent" 0 1 1 1
"1359" 340 "male" "yes" 2.42 -101.14598197423 -124.444106616994 -100.528700763264 "child" 1 0 0 0
"1360" 340 "male" "yes" 1.51 60.6716675497398 66.3831792792297 61.5646781617349 "child" 1 1 1 1
"1361" 341 "female" "no" 1.47 30.3888318410101 -66.4870010128804 -20.1073269496452 "parent" 1 1 0 0
"1362" 341 "female" "no" -1.17 5.8490835442316 -69.4478242489392 -40.4873437019388 "parent" 0 1 0 0
"1363" 341 "female" "no" 2.15 -28.2239708940532 69.5709179596977 10.918764895031 "parent" 1 0 1 1
"1364" 341 "female" "no" -1.98 17.7309352581071 -51.7098405961958 -36.3622941008455 "child" 0 1 0 0
"1365" 342 "male" "no" 3.44 -27.047752826499 -16.3051339512455 -55.0771572467496 "parent" 1 0 0 0
"1366" 342 "male" "no" 4.97 65.5492714676943 69.3563478625163 21.8756778750622 "parent" 1 1 1 1
"1367" 342 "male" "no" 4.94 -18.3141761541245 -9.37507363252809 -75.3723099989335 "child" 1 0 0 0
"1368" 342 "male" "no" -4.96 -11.4066315146441 -19.0747371895942 38.916983167828 "child" 0 0 0 1
"1369" 343 "female" "no" 2.6 30.69612182248 46.365720729106 52.7662443384543 "parent" 1 1 1 1
"1370" 343 "female" "no" 4.47 27.3067001753988 3.70855027334517 27.2795634401518 "parent" 1 1 1 1
"1371" 343 "female" "no" 2.95 -29.8834510477592 -34.2379120643717 -52.6247080235038 "child" 1 0 0 0
"1372" 343 "female" "no" -1.04 17.96106401844 -15.6692520357725 -14.2562199280722 "parent" 0 1 0 0
"1373" 344 "male" "no" -5 -94.0850750884638 -55.3174225513622 -20.0727964884983 "child" 0 0 0 0
"1374" 344 "male" "no" -0.00999999999999979 37.0058673288282 9.43221173849085 -0.185556415505971 "parent" 0 1 1 0
"1375" 344 "male" "no" 4.9 -134.481947914319 -100.40882926315 -103.563325206834 "parent" 1 0 0 0
"1376" 344 "male" "no" 4.92 -17.3011238419583 -0.661677989776138 -3.69988915829114 "parent" 1 0 0 0
"1377" 345 "female" "no" -5 -131.526831398499 -167.125651224279 -183.262885467531 "child" 0 0 0 0
"1378" 345 "female" "no" -1.37 -23.1633188138134 103.180831713631 76.5530729577293 "child" 0 0 1 1
"1379" 345 "female" "no" -1.36 -87.5685019176271 91.1368654484679 5.73665765241698 "child" 0 0 1 1
"1380" 345 "female" "no" -4.31 -55.5457821856046 97.7893388422011 37.0421154954705 "child" 0 0 1 1
"1381" 346 "male" "no" 5 33.3521902006923 75.6459154679282 37.6060644188115 "child" 1 1 1 1
"1382" 346 "male" "no" 3.96 -78.0082619758912 -106.957747924561 -98.4418291673397 "parent" 1 0 0 0
"1383" 346 "male" "no" -0.72 -74.1159072447373 -59.2742344506479 -51.3859184492733 "child" 0 0 0 0
"1384" 346 "male" "no" -2.89 -14.6749555045567 -28.4139471448185 -23.3421955446903 "parent" 0 0 0 0
"1385" 347 "female" "no" 3.84 -32.3998911587361 -31.0226252160253 -80.9925859746928 "parent" 1 0 0 0
"1386" 347 "female" "no" 1.49 -0.866343584858143 -41.5972771267867 -5.0382367041029 "child" 1 0 0 0
"1387" 347 "female" "no" -0.94 -53.5891389603745 -95.5062640031009 2.81538892789728 "child" 0 0 0 1
"1388" 347 "female" "no" -3.37 -18.7244309450812 -23.6759204230328 36.8439500382794 "parent" 0 0 0 1
"1391" 348 "female" "yes" 4.89 -33.1690350859591 10.256793356357 16.1635888272601 "child" 1 0 1 1
"1392" 348 "female" "yes" 4.97 -7.595371096346 3.6352914399001 -6.19678050942332 "parent" 1 0 1 0
"1393" 349 "male" "yes" 2.29 -13.1816012552302 -3.26269680566046 -35.4719423756474 "child" 1 0 0 0
"1394" 349 "male" "yes" 1.92 -12.8096060245754 26.5560480739785 23.967033184987 "parent" 1 0 1 1
"1395" 349 "male" "yes" 2.48 11.0607638120197 1.9123660531436 -13.8268367487215 "child" 1 1 1 0
"1396" 349 "male" "yes" 2.12 -21.692014603047 0.545576868042421 -6.31980795963744 "parent" 1 0 1 0
"1399" 350 "female" "no" 5 -7.54383424165713 -7.22547516384597 -5.43930705941327 "child" 1 0 0 0
"1400" 350 "female" "no" -3.68 16.0829911643027 14.2402332605733 10.910849319623 "child" 0 1 1 1
"1401" 351 "female" "yes" 2.53 49.9667719609014 24.556127591826 33.4707285392838 "parent" 1 1 1 1
"1402" 351 "female" "yes" 3.98 52.6718667119228 55.6089953418541 48.486252690751 "child" 1 1 1 1
"1403" 351 "female" "yes" 0.00999999999999979 -113.080562445174 -135.944526276231 -127.847607803456 "parent" 1 0 0 0
"1404" 351 "female" "yes" 2.02 123.363631446873 149.901048626603 146.724277029531 "parent" 1 1 1 1
"1406" 352 "male" "no" -5 7.06905126426211 -8.96413086209628 -32.2018624479794 "child" 0 1 0 0
"1407" 352 "male" "no" -5 29.7589470279833 34.6157898384317 63.4688638409421 "child" 0 1 1 1
"1409" 353 "male" "no" 2.56 60.6028034710309 67.0373273961516 55.6181630999734 "child" 1 1 1 1
"1410" 353 "male" "no" -2.81 8.87709554860619 1.36497636911206 -5.70502955161379 "parent" 0 1 1 0
"1411" 353 "male" "no" 1.56 -26.9093262510854 -31.2013577015059 -23.6573099601181 "child" 1 0 0 0
"1412" 353 "male" "no" -2.53 17.2408651888063 35.0648984265614 18.4598190562234 "child" 0 1 1 1
"1413" 354 "male" "no" 4.97 16.0776747733014 36.6696065723868 28.5570134247932 "parent" 1 1 1 1
"1414" 354 "male" "no" -2.51 -38.4886297861496 -72.6654267546949 -65.6585360778316 "parent" 0 0 0 0
"1415" 354 "male" "no" 2.1 32.6191942195961 36.2561268379999 34.1999371143759 "child" 1 1 1 1
"1416" 354 "male" "no" 4.94 36.4431635255983 76.4446655500724 59.8518565690671 "child" 1 1 1 1
"1420" 355 "male" "no" 4.83 -48.260836144136 -59.6347075334912 -41.7738675521397 "child" 1 0 0 0
"1421" 356 "male" "no" 3.81 -32.0117053459474 -43.7348644438026 -50.7813495743008 "child" 1 0 0 0
"1422" 356 "male" "no" 3.15 21.3376543198184 25.8572678814908 46.8228289892673 "child" 1 1 1 1
"1423" 356 "male" "no" 4.72 55.3142754148902 75.4007429150907 84.6951640126157 "parent" 1 1 1 1
"1424" 356 "male" "no" -4.42 -43.0829545264285 -36.679677187905 -57.7661610153096 "parent" 0 0 0 0
"1425" 357 "female" "yes" 3.75 10.6438184571909 1.47745844082073 2.55573235287324 "child" 1 1 1 1
"1426" 357 "female" "yes" 3.07 26.3168386045781 -3.18651190704944 13.4627740047575 "child" 1 1 0 1
"1427" 357 "female" "yes" 3.91 24.3656647045553 -1.32923505933508 7.79472009736934 "parent" 1 1 0 1
"1428" 357 "female" "yes" 2.72 10.6699897691847 -10.2897275161767 -6.11697876197504 "child" 1 1 0 0
"1431" 358 "male" "yes" 0.0300000000000002 9.26600408843558 -24.7716866099633 -11.4973102949094 "parent" 1 1 0 0
"1434" 359 "male" "yes" 4.85 -22.0866298183582 -24.6251235125942 -24.7063060558678 "parent" 1 0 0 0
"1435" 359 "male" "yes" 4.96 -8.96545394396942 -26.2186218690275 -11.0152740047046 "child" 1 0 0 0
"1436" 359 "male" "yes" 4.68 -6.04496963022604 31.8018254335726 16.8975049814959 "child" 1 0 1 1
"1437" 360 "male" "yes" -3.44 -66.6161921895115 -81.3682107142774 -130.968316681785 "child" 0 0 0 0
"1439" 360 "male" "yes" -3.58 -4.96714806730125 -24.9636980033726 -18.7916316834633 "child" 0 0 0 0
"1440" 360 "male" "yes" 3.57 -13.869889873856 74.5190487396308 67.3991356970328 "child" 1 0 1 1
"1442" 361 "male" "no" -2.58 -5.52525412101807 12.8870146325957 15.0025208728776 "parent" 0 0 1 1
"1443" 361 "male" "no" -0.17 4.83617144995763 -31.1631398701336 -24.9548840091673 "child" 0 1 0 0
"1444" 361 "male" "no" -0.04 22.5795000446005 -15.7700956321635 -13.4502567674785 "child" 0 1 0 0
"1447" 362 "female" "yes" 4.75 -52.9967751917456 -62.8476202372408 -3.67024387664495 "child" 1 0 0 0
"1448" 362 "female" "yes" 0.00999999999999979 -0.252135469523736 31.2718593128974 -31.3342355729305 "parent" 1 0 1 0
"1449" 363 "male" "no" -4.4 -29.6409114958291 -56.8103426470853 -42.1188438348951 "child" 0 0 0 0
"1450" 363 "male" "no" 3.12 83.3504369705822 116.56006641416 81.9830069082879 "parent" 1 1 1 1
"1451" 363 "male" "no" 2.56 63.8547920289748 75.2131538496028 70.3691602163354 "parent" 1 1 1 1
"1452" 363 "male" "no" -0.0300000000000002 -23.7351590859334 -32.9517299509829 -27.7734113057866 "child" 0 0 0 0
"1454" 364 "female" "yes" 2.67 -48.1350576089955 0 10.5605533083212 "child" 1 0 1 1
"1456" 364 "female" "yes" 1.49 -8.52809432401361 -2.24785229459896 13.0741356892271 "parent" 1 0 0 1
"1457" 365 "female" "no" 2.33 50.0032030608164 55.382468801795 32.9515212046185 "child" 1 1 1 1
"1458" 365 "female" "no" 1.16 30.028270500925 37.718258666479 23.8780102973494 "parent" 1 1 1 1
"1459" 365 "female" "no" 3.37 -21.6884560949211 -18.1982264964534 3.2469095503364 "parent" 1 0 0 1
"1460" 365 "female" "no" 2.51 36.954869180791 40.2864329149072 18.0360289197989 "parent" 1 1 1 1
"1461" 366 "female" "yes" -2.75 -37.5494606914726 -12.3629213644525 -21.6944232078614 "parent" 0 0 0 0
"1462" 366 "female" "yes" 1.88 32.6361709150164 -10.7556248590754 4.71817259501513 "child" 1 1 0 1
"1463" 366 "female" "yes" -0.0300000000000002 -29.333353276475 30.3904506339232 14.3050400683331 "parent" 0 0 1 1
"1464" 366 "female" "yes" -3.65 16.1041489483024 47.7337226986308 43.4786859388259 "child" 0 1 1 1
"1465" 367 "female" "yes" 2.44 88.877889450926 85.2391180224626 46.8327149478682 "child" 1 1 1 1
"1466" 367 "female" "yes" -2.46 -58.400625392893 -77.4678519665454 15.9032073499192 "child" 0 0 0 1
"1467" 367 "female" "yes" 2.51 4.28318651237474 12.2506945174714 -11.3079851535699 "child" 1 1 1 0
"1468" 367 "female" "yes" -4.92 -7.19769606294756 -13.0158761019154 17.6224566338865 "parent" 0 0 0 1
"1469" 368 "female" "no" 0.0499999999999998 30.9106182442623 26.9784275722067 16.8135492572153 "parent" 1 1 1 1
"1470" 368 "female" "no" -0.0199999999999996 -24.6789175684377 -26.7645683339271 -19.6104121920794 "child" 0 0 0 0
"1472" 368 "female" "no" 0.0700000000000003 9.84577169552153 9.51715366190103 7.21772638761273 "child" 1 1 1 1
"1478" 370 "male" "yes" 1.04 85.9389787389813 85.9157416669002 90.6721085502255 "child" 1 1 1 1
"1480" 370 "male" "yes" 0.97 -35.9425789689563 -30.4803235762746 -29.821157432566 "child" 1 0 0 0
"1481" 371 "male" "no" 1.58 -14.9470912887671 -11.3898381916798 -7.70958822657428 "child" 1 0 0 0
"1484" 371 "male" "no" 0.55 -10.7159245113107 -14.9540881826634 -12.0505999083718 "child" 1 0 0 0
